"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","rel.int.vien","rel.share.vien","rel.surp.vien","rel.mem.vien","rel.eng.vien","irr.int.vien","irr.share.vien","irr.surp.vien","irr.mem.vien","irr.eng.vien","rel.int.bike","rel.share.bike","rel.surp.bike","rel.mem.bike","rel.eng.bike","irr.int.bike","irr.share.bike","irr.surp.bike","irr.mem.bike","irr.eng.bike","irr.int.food","irr.share.food","irr.surp.food","irr.mem.food","irr.eng.food","rel.int.food","rel.share.food","rel.surp.food","rel.mem.food","rel.eng.food","rel.int.film","rel.share.film","rel.surp.film","rel.mem.film","rel.eng.film","irr.int.film","irr.share.film","irr.surp.film","irr.mem.film","irr.eng.film","FL_524_DO","viennarelevant_DO","viennairrelevant_DO","bikerelevant_DO","bikeirrelevant_DO","merrickrelevant_DO","merrickirrelevant_DO","blockbusterrelevant_DO","blockbusterirrelevant_DO"
"10/3/2024 15:13","10/3/2024 15:16","0","100","141","1","10/3/2024 15:16","","","","","anonymous","EN","1",313,"7","1","","","","","","","","","","","6","7","6","6","5","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.mem.bike|rel.eng.bike|rel.share.bike|rel.surp.bike|rel.int.bike","","","","",""
"10/3/2024 15:12","10/3/2024 15:16","0","100","242","1","10/3/2024 15:16","","","","","anonymous","EN","1",314,"7","1","","","","","","","","","","","","","","","","","","","","","2","2","3","4","2","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.mem.food|irr.eng.food|irr.share.food|irr.surp.food","","",""
"10/3/2024 15:11","10/3/2024 15:16","0","100","291","1","10/3/2024 15:16","","","","","anonymous","EN","1",315,"7","1","","","","","","","","","","","6","5","6","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.eng.bike|rel.share.bike|rel.mem.bike|rel.surp.bike|rel.int.bike","","","","",""
"10/3/2024 15:04","10/3/2024 15:16","0","100","727","1","10/3/2024 15:16","","","","","anonymous","EN","1",316,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","1","3","blockbusterirrelevant","","","","","","","","Q844|irr.int.film|irr.eng.film|irr.share.film|irr.surp.film|irr.mem.film"
"10/3/2024 15:15","10/3/2024 15:16","0","100","70","1","10/3/2024 15:16","","","","","anonymous","EN","1",317,"7","1","","","","","","4","4","3","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.share.vien|irr.int.vien|irr.eng.vien|irr.mem.vien|irr.surp.vien","","","","","",""
"10/3/2024 15:13","10/3/2024 15:16","0","100","141","1","10/3/2024 15:16","","","","","anonymous","EN","1",318,"7","1","6","7","6","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.int.vien|rel.surp.vien|rel.eng.vien|rel.mem.vien","","","","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","88","1","10/3/2024 15:16","","","","","anonymous","EN","1",319,"6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/3/2024 15:13","10/3/2024 15:16","0","100","148","1","10/3/2024 15:16","","","","","anonymous","EN","1",320,"7","1","","","","","","","","","","","","","","","","5","1","5","5","2","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.surp.bike|irr.mem.bike|irr.int.bike|irr.share.bike","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","83","1","10/3/2024 15:16","","","","","anonymous","EN","1",321,"7","1","","","","","","","","","","","","","","","","5","5","6","6","5","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.int.bike|irr.mem.bike|irr.eng.bike|irr.surp.bike|irr.share.bike","","","",""
"10/3/2024 15:13","10/3/2024 15:16","0","100","200","1","10/3/2024 15:16","","","","","anonymous","EN","1",322,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","1","1","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.surp.food|rel.share.food|rel.mem.food|rel.eng.food|rel.int.food","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","127","1","10/3/2024 15:16","","","","","anonymous","EN","1",323,"7","1","","","","","","6","4","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.mem.vien|irr.share.vien|irr.eng.vien|irr.surp.vien|irr.int.vien","","","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","116","1","10/3/2024 15:16","","","","","anonymous","EN","1",324,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","5","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.mem.food|rel.int.food|rel.share.food|rel.eng.food|rel.surp.food","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","89","1","10/3/2024 15:16","","","","","anonymous","EN","1",325,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","2","2","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.share.food|rel.mem.food|rel.int.food|rel.eng.food|rel.surp.food","",""
"10/3/2024 15:13","10/3/2024 15:16","0","100","166","1","10/3/2024 15:16","","","","","anonymous","EN","1",326,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","2","2","3","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.int.film|irr.eng.film|irr.mem.film|irr.surp.film"
"10/3/2024 15:12","10/3/2024 15:16","0","100","260","1","10/3/2024 15:16","","","","","anonymous","EN","1",327,"7","1","7","7","7","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.share.vien|rel.eng.vien|rel.surp.vien|rel.mem.vien|rel.int.vien","","","","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","147","1","10/3/2024 15:16","","","","","anonymous","EN","1",328,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","4","3","3","5","","","","","","","","","","","merrickirrelevant","","","","","","Q832|rel.eng.food|rel.mem.food|rel.surp.food|rel.share.food|rel.int.food","",""
"10/3/2024 15:15","10/3/2024 15:16","0","100","85","1","10/3/2024 15:16","","","","","anonymous","EN","1",329,"7","1","","","","","","","","","","","","","","","","","","","","","6","5","7","6","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.int.food|irr.eng.food|irr.share.food|irr.mem.food|irr.surp.food","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","138","1","10/3/2024 15:16","","","","","anonymous","EN","1",330,"7","1","6","5","6","7","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.eng.vien|rel.surp.vien|rel.mem.vien|rel.share.vien|rel.int.vien","","","","","","",""
"10/3/2024 15:12","10/3/2024 15:16","0","100","260","1","10/3/2024 15:16","","","","","anonymous","EN","1",331,"7","1","6","7","5","7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennarelevant","Q808|rel.surp.vien|rel.int.vien|rel.eng.vien|rel.mem.vien|rel.share.vien","","","","","","",""
"10/3/2024 15:09","10/3/2024 15:16","0","100","432","1","10/3/2024 15:16","","","","","anonymous","EN","1",332,"7","1","","","","","","6","5","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.eng.vien|irr.mem.vien|irr.surp.vien|irr.share.vien|irr.int.vien","","","","","",""
"10/3/2024 15:15","10/3/2024 15:16","0","100","98","1","10/3/2024 15:16","","","","","anonymous","EN","1",333,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","3","5","5","blockbusterirrelevant","","","","","","","","Q844|irr.share.film|irr.eng.film|irr.mem.film|irr.int.film|irr.surp.film"
"10/3/2024 15:07","10/3/2024 15:16","0","100","581","1","10/3/2024 15:16","","","","","anonymous","EN","1",334,"7","1","","","","","","","","","","","","","","","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.eng.bike|irr.int.bike|irr.surp.bike|irr.mem.bike|irr.share.bike","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","129","1","10/3/2024 15:16","","","","","anonymous","EN","1",335,"7","1","","","","","","","","","","","","","","","","","","","","","5","5","5","4","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.surp.food|irr.int.food|irr.mem.food|irr.share.food|irr.eng.food","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","114","1","10/3/2024 15:16","","","","","anonymous","EN","1",336,"7","1","","","","","","3","1","2","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","viennairrelevant","","Q539|irr.eng.vien|irr.surp.vien|irr.mem.vien|irr.int.vien|irr.share.vien","","","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","143","1","10/3/2024 15:16","","","","","anonymous","EN","1",337,"7","1","","","","","","","","","","","","","","","","","","","","","7","7","7","7","5","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.share.food|irr.eng.food|irr.mem.food|irr.int.food|irr.surp.food","","",""
"10/3/2024 15:15","10/3/2024 15:16","0","100","100","1","10/3/2024 15:16","","","","","anonymous","EN","1",338,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","3","5","4","","","","","","blockbusterrelevant","","","","","","","Q838|rel.mem.film|rel.surp.film|rel.eng.film|rel.share.film|rel.int.film",""
"10/3/2024 15:11","10/3/2024 15:16","0","100","328","1","10/3/2024 15:16","","","","","anonymous","EN","1",339,"7","1","","","","","","","","","","","","","","","","6","7","7","7","7","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.share.bike|irr.surp.bike|irr.int.bike|irr.eng.bike|irr.mem.bike","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","155","1","10/3/2024 15:16","","","","","anonymous","EN","1",340,"7","1","","","","","","","","","","","4","5","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","bikerelevant","","","Q820|rel.share.bike|rel.int.bike|rel.mem.bike|rel.eng.bike|rel.surp.bike","","","","",""
"10/3/2024 15:14","10/3/2024 15:16","0","100","127","1","10/3/2024 15:17","","","","","anonymous","EN","1",341,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3","5","5","blockbusterirrelevant","","","","","","","","Q844|irr.mem.film|irr.surp.film|irr.eng.film|irr.share.film|irr.int.film"
"10/3/2024 15:10","10/3/2024 15:17","0","100","392","1","10/3/2024 15:17","","","","","anonymous","EN","1",342,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","2","4","4","blockbusterirrelevant","","","","","","","","Q844|irr.surp.film|irr.mem.film|irr.share.film|irr.int.film|irr.eng.film"
"10/3/2024 15:15","10/3/2024 15:16","0","100","106","1","10/3/2024 15:17","","","","","anonymous","EN","1",343,"7","1","","","","","","","","","","","","","","","","5","2","5","6","6","","","","","","","","","","","","","","","","","","","","","bikeirrelevant","","","","Q814|irr.mem.bike|irr.int.bike|irr.eng.bike|irr.share.bike|irr.surp.bike","","","",""
"10/3/2024 15:13","10/3/2024 15:17","0","100","243","1","10/3/2024 15:17","","","","","anonymous","EN","1",344,"7","1","","","","","","","","","","","","","","","","","","","","","2","1","4","3","2","","","","","","","","","","","","","","","","merrickrelevant","","","","","Q826|irr.eng.food|irr.int.food|irr.surp.food|irr.share.food|irr.mem.food","","",""
